/storage/brno12-cerit/home/poledto1/hydro/hybrid/sampler.out/lhc2760-20-30-norm150-3000-deuteron/	2	321
0.32	0.0248656	0.000290271	1.27239	0.364846
0.56	0.0596819	0.000262366	2.27547	0.625432
0.8	0.0969645	0.000490823	-4.01255	3.65539
1.04	0.132019	0.000619219	10.8722	0.846113
1.28	0.161899	0.000774919	-1.53497	0.530144
1.52	0.190936	0.000964307	21.696	5.09634
1.76	0.215634	0.00127378	-1.58173	0.101429
2	0.239585	0.00138549	-6.48342	0.150105
2.24	0.258147	0.00127916	0.394528	0.282735
2.48	0.28402	0.00147788	-0.0659699	0.0940804
2.72	0.300761	0.00359317	-0.00695801	0.000565816
2.96	0.312499	0.00429726	-0.00185275	0.000101995
3.2	0.334584	0.0054668	-0.000656603	4.26124e-05
3.44	0.352379	0.00409356	-0.000298621	2.49962e-05
3.68	0.350126	0.00446813	-5.11122e-05	1.1336e-05
3.92	0.358513	0.0073629	8.86534e-06	1.98137e-05
4.16	0.404791	0.0108957	6.91526e-05	1.36984e-05
4.4	0.394972	0.0190773	9.54066e-05	3.02273e-05
4.64	0.389651	0.0169345	0.000128125	3.01223e-05
4.88	0.445923	0.0177485	0.000164748	4.01491e-05

