/storage/brno12-cerit/home/poledto1/hydro/hybrid/sampler.out/lhc2760-30-40-3000-deuteron/	2	321
0.32	0.0221063	7.63154e-05	-nan	-nan
0.56	0.0519688	5.22847e-05	-nan	-nan
0.8	0.0827844	8.16974e-05	-nan	-nan
1.04	0.110372	8.96823e-05	-nan	-nan
1.28	0.133937	8.54658e-05	-nan	-nan
1.52	0.153569	0.000127719	-nan	-nan
1.76	0.170239	0.000231228	-nan	-nan
2	0.184027	0.000301139	-nan	-nan
2.24	0.194709	0.000232401	-nan	-nan
2.48	0.203512	0.00044603	-nan	-nan
2.72	0.210786	0.000474548	-nan	-nan
2.96	0.216845	0.000616688	-nan	-nan
3.2	0.222021	0.000828279	-nan	-nan
3.44	0.227298	0.0011482	-nan	-nan
3.68	0.230178	0.001674	-nan	-nan
3.92	0.234848	0.00164584	-nan	-nan
4.16	0.235056	0.00242056	-nan	-nan
4.4	0.233806	0.00403738	-nan	-nan
4.64	0.240983	0.00554	-nan	-nan
4.88	0.249451	0.00623888	-nan	-nan

