/storage/brno12-cerit/home/poledto1/hydro/hybrid/sampler.out/lhc2760-40-50-norm114-3000-0.12/	2	211
0.32	0.0304872	0.000159523	-5.24604	2.18392
0.56	0.0714838	0.000272705	-5.3531	2.34007
0.8	0.107637	0.000321138	-5.51618	0.735077
1.04	0.138038	0.000463482	6.18011	2.33321
1.28	0.162433	0.000793247	-0.558835	0.356048
1.52	0.182996	0.00129647	-6.29482	0.682291
1.76	0.199527	0.00133454	-0.490861	0.459964
2	0.211971	0.00119987	0.119678	0.0842959
2.24	0.222544	0.00248863	0.137884	0.0409643
2.48	0.236715	0.00274843	0.0265266	0.00966999
2.72	0.229651	0.00477656	0.0134083	0.0069055
2.96	0.241098	0.00596956	0.00689767	0.00203815
3.2	0.253187	0.00677723	0.00562027	0.00166439
3.44	0.257383	0.0128128	0.00503632	0.0044157
3.68	0.262006	0.0150823	0.004935	0.00514495
3.92	0.237109	0.0145397	0.00691887	0.001503
4.16	0.261514	0.0286961	0.00397001	0.000853187
4.4	0.254797	0.02694	0.00904574	0.00612159
4.64	0.214661	0.0545986	0.0172623	0.000779353
4.88	0.1617	0.0827142	-0.0028297	0.000392337

