/storage/brno12-cerit/home/poledto1/hydro/hybrid/sampler.out/lhc2760-30-40-norm114-3000-deuteron-zetaS3-0.8/	2	211
0.32	0.0249637	0.000133716	-2.21763	-nan
0.56	0.0619188	0.00026494	2.74307	-nan
0.8	0.0992222	0.000266999	-1.75532	-nan
1.04	0.134464	0.000455454	-1.42418	-nan
1.28	0.166761	0.000569894	-16.9584	-nan
1.52	0.19571	0.000790423	117.817	-nan
1.76	0.220925	0.00127638	-0.207687	-nan
2	0.242957	0.00175394	0.28913	-nan
2.24	0.262609	0.00222864	-0.509567	-nan
2.48	0.283038	0.00454085	0.0168035	-nan
2.72	0.303005	0.00549236	0.0178914	-nan
2.96	0.313348	0.00673915	0.0204835	-nan
3.2	0.312516	0.00770058	0.00690149	-nan
3.44	0.339008	0.0210748	0.0176748	-nan
3.68	0.317377	0.0122663	-0.00257832	-nan
3.92	0.363868	0.0200573	0.00530863	-nan
4.16	0.345194	0.0212578	0.00156416	-nan
4.4	0.355814	0.0611558	0.002366	-nan
4.64	0.342019	0.0852068	0.000808811	-nan
4.88	0.264978	0.173249	0.000592273	-nan

/storage/brno12-cerit/home/poledto1/hydro/hybrid/sampler.out/lhc2760-30-40-norm114-3000-deuteron-zetaS3-0.8/	2	211
0.32	0.0249637	0.000144914	-2.21763	-nan
0.56	0.0619188	0.000240179	2.74307	-nan
0.8	0.0992222	0.000231359	-1.75532	-nan
1.04	0.134464	0.000595692	-1.42418	-nan
1.28	0.166761	0.000580572	-16.9584	-nan
1.52	0.19571	0.000868338	117.817	-nan
1.76	0.220925	0.00123896	-0.207687	-nan
2	0.242957	0.00180571	0.28913	-nan
2.24	0.262609	0.00136664	-0.509567	-nan
2.48	0.283038	0.00227137	0.0168035	-nan
2.72	0.303005	0.00379613	0.0178914	-nan
2.96	0.313348	0.00600009	0.0204835	-nan
3.2	0.312516	0.00900255	0.00690149	-nan
3.44	0.339008	0.0104566	0.0176748	-nan
3.68	0.317377	0.0234458	-0.00257832	-nan
3.92	0.363868	0.0287233	0.00530863	-nan
4.16	0.345194	0.0419003	0.00156416	-nan
4.4	0.355814	0.0760668	0.002366	-nan
4.64	0.342019	0.115702	0.000808811	-nan
4.88	0.264978	-nan	0.000592273	nan

