/storage/brno12-cerit/home/poledto1/hydro/hybrid/sampler.out/lhc2760-20-30-norm114-3000-deuteron-0.1/	2	321
0.32	0.0232622	0.000492847	-0.250584	-nan
0.56	0.0550088	0.000390145	-6.0634	-nan
0.8	0.087746	0.000584111	5.41579	-nan
1.04	0.1163	0.00061931	-0.498582	-nan
1.28	0.14205	0.000602894	0.337505	-nan
1.52	0.162296	0.000524599	-1.43944	-nan
1.76	0.18194	0.00135192	0.291932	-nan
2	0.19516	0.00122628	0.233161	-nan
2.24	0.203422	0.00198666	-0.0164741	-nan
2.48	0.212027	0.00286791	-0.00160143	-nan
2.72	0.220435	0.00475723	-0.000360604	-nan
2.96	0.227681	0.00578526	-6.6752e-05	-nan
3.2	0.226009	0.00517552	6.2782e-05	-nan
3.44	0.233079	0.007959	9.59201e-05	-nan
3.68	0.211471	0.00896066	0.000128719	-nan
3.92	0.225292	0.0163664	0.000148529	-nan
4.16	0.240258	0.0123717	0.000140889	-nan
4.4	0.210702	0.0325473	0.000131853	-nan
4.64	0.159748	0.0346416	0.000107295	-nan
4.88	0.283347	0.0461294	0.000183441	-nan

