/storage/brno12-cerit/home/poledto1/hydro/hybrid/sampler.out/lhc2760-30-40-100-bezviz/	2	211
0.32	0.0336297	0.000191346	3.1289	-nan
0.56	0.0836549	0.000157815	2.87195	-nan
0.8	0.132452	0.000391321	1.59735	-nan
1.04	0.175192	0.000612789	0.443988	-nan
1.28	0.213411	0.000719201	-14.8623	-nan
1.52	0.2476	0.000842156	0.522555	-nan
1.76	0.274578	0.00163194	-0.177513	-nan
2	0.300851	0.00116721	1.47169	-nan
2.24	0.323628	0.00272392	0.0631614	-nan
2.48	0.345045	0.00133922	0.030541	-nan
2.72	0.361106	0.0053224	0.0533388	-nan
2.96	0.372078	0.00387302	0.0274952	-nan
3.2	0.390478	0.00794254	0.00576291	-nan
3.44	0.39116	0.0099834	0.00825879	-nan
3.68	0.410257	0.0109763	0.0112192	-nan
3.92	0.436263	0.0212797	0.0029609	-nan
4.16	0.461649	0.0237614	0.00854405	-nan
4.4	0.449319	0.0298307	0.00211663	-nan
4.64	0.506775	0.0362952	-0.0641981	-nan
4.88	0.564404	0.0483064	0.00219536	-nan

