/storage/brno12-cerit/home/poledto1/hydro/hybrid/sampler.out/lhc2760-10-20-norm150-3000-deuteron-test-zetaS/	2	2212
0.32	0.0113228	0.000668026	-nan	-nan
0.56	0.0292478	0.000365856	-nan	-nan
0.8	0.0528109	0.000516646	-nan	-nan
1.04	0.0807554	0.000483454	-nan	-nan
1.28	0.106968	0.000671929	-nan	-nan
1.52	0.13339	0.000868436	-nan	-nan
1.76	0.154157	0.00100404	-nan	-nan
2	0.177663	0.0010242	-nan	-nan
2.24	0.198855	0.00201994	-nan	-nan
2.48	0.216811	0.00162385	-nan	-nan
2.72	0.230727	0.00257352	-nan	-nan
2.96	0.251251	0.00199912	-nan	-nan
3.2	0.254835	0.00327681	-nan	-nan
3.44	0.271799	0.00434654	-nan	-nan
3.68	0.290687	0.00654406	-nan	-nan
3.92	0.289595	0.00839705	-nan	-nan
4.16	0.301786	0.00790721	-nan	-nan
4.4	0.292163	0.0146072	-nan	-nan
4.64	0.297061	0.0142608	-nan	-nan
4.88	0.335217	0.0197147	-nan	-nan

