/storage/brno12-cerit/home/poledto1/hydro/hybrid/sampler.out/lhc2760-10-20-norm114-3000-deuteron-zetaS3-0.8/	2	2212
0.32	0.00829167	0.000548939	-nan	-nan
0.56	0.0215201	0.000518209	-nan	-nan
0.8	0.0403814	0.000393289	-nan	-nan
1.04	0.0634588	0.000453447	-nan	-nan
1.28	0.0868637	0.000505914	-nan	-nan
1.52	0.109371	0.000957833	-nan	-nan
1.76	0.130642	0.000949525	-nan	-nan
2	0.150619	0.000725275	-nan	-nan
2.24	0.170037	0.001156	-nan	-nan
2.48	0.187338	0.00130797	-nan	-nan
2.72	0.198299	0.0017063	-nan	-nan
2.96	0.213946	0.00160056	-nan	-nan
3.2	0.220978	0.0035867	-nan	-nan
3.44	0.248486	0.00493484	-nan	-nan
3.68	0.248081	0.00530478	-nan	-nan
3.92	0.247133	0.0122365	-nan	-nan
4.16	0.262815	0.0157664	-nan	-nan
4.4	0.275736	0.0144662	-nan	-nan
4.64	0.296782	0.0125089	-nan	-nan
4.88	0.325816	0.0335554	-nan	-nan

