/storage/brno12-cerit/home/poledto1/hydro/hybrid/sampler.out/lhc2760-50-60-norm150-3000-0.14/	2	211
0.32	0.0304812	0.00033964	-3.26947	-nan
0.56	0.0696179	0.000438483	1.3532	-nan
0.8	0.103688	0.000759833	-0.579336	-nan
1.04	0.133266	0.000720584	1.35826	-nan
1.28	0.158457	0.000679734	-0.375438	-nan
1.52	0.176613	0.00158438	-0.0446984	-nan
1.76	0.192212	0.00216688	-0.00859852	-nan
2	0.206939	0.00263282	-0.00326146	-nan
2.24	0.213969	0.00365285	-0.00141626	-nan
2.48	0.215657	0.00577436	-0.000713859	-nan
2.72	0.234394	0.00725955	-0.000482598	-nan
2.96	0.224033	0.00896245	-0.000375817	-nan
3.2	0.226958	0.0165271	-0.000376584	-nan
3.44	0.245347	0.0224539	-0.000334249	-nan
3.68	0.257285	0.0200961	-0.000325308	-nan
3.92	0.314659	0.0314875	-0.000299425	-nan
4.16	0.220106	0.0393577	-0.000361141	-nan
4.4	0.257907	0.0388095	-0.000275305	-nan
4.64	0.230583	0.0873295	-0.00039775	-nan
4.88	0.2616	0.0977655	-0.000332021	-nan

