3.925	0.000202745	0.00020274	0	0	0.00040549	0.000286711
3.975	0.000200195	0.00020019	0.000200195	0.00020019	0.000200195	0.00020019
4.025	0.000197708	0.000197703	0	0	0.000197708	0.000197703
4.075	0.000195282	0.000195277	0.000195282	0.000195277	0.000390564	0.000276157
4.125	0	0	0.000578745	0.000334114	0.000192915	0.00019291
4.175	0	0	0.000571814	0.000330112	0	0
4.225	0.000188349	0.000188344	0	0	0	0
4.275	0	0	0	0	0.000186146	0.000186141
4.325	0	0	0	0	0	0
4.375	0	0	0	0	0.000181891	0.000181887
4.425	0.000179836	0.000179832	0	0	0	0
4.475	0	0	0	0	0.000177827	0.000177822
4.525	0.000175862	0.000175857	0	0	0	0
4.575	0	0	0.00017394	0.000173935	0	0
4.625	0	0	0	0	0.000172059	0.000172055
4.675	0	0	0	0	0	0
4.725	0	0	0	0	0	0
4.775	0	0	0	0	0	0
4.825	0	0	0	0	0	0
4.875	0	0	0.000163236	0.000163232	0.000163236	0.000163232
4.925	0	0	0	0	0	0
4.975	0	0	0	0	0	0

