3.925	0.000810981	0.00040545	0.00121647	0.000496548	0.00283843	0.000758337
3.975	0.00120117	0.000490302	0.00180175	0.00060045	0.00280273	0.000748798
4.025	0.00118625	0.000484211	0.00138396	0.000522995	0.00217479	0.000655543
4.075	0.00175754	0.000585715	0.000976411	0.00043661	0.00117169	0.00047827
4.125	0.00115749	0.000472473	0.00135041	0.000510316	0.00135041	0.000510316
4.175	0.000953024	0.000426152	0.000190605	0.0001906	0.00190605	0.000602594
4.225	0.000753396	0.00037666	0.000188349	0.000188344	0.000941745	0.000421109
4.275	0.000186146	0.000186141	0.000372292	0.000263237	0.00130302	0.00049241
4.325	0.000183994	0.00018399	0.000551982	0.000318663	0.00202394	0.000610072
4.375	0.000181891	0.000181887	0.000181891	0.000181887	0.000363783	0.00025722
4.425	0.000179836	0.000179832	0.000179836	0.000179832	0.000539508	0.000311462
4.475	0.00053348	0.000307982	0.000711307	0.000355618	0.000711307	0.000355618
4.525	0.000351724	0.000248694	0	0	0.000527585	0.000304579
4.575	0.00034788	0.000245976	0	0	0.000521819	0.00030125
4.625	0.000344119	0.000243317	0.000172059	0.000172055	0.000344119	0.000243317
4.675	0	0	0.000170219	0.000170215	0.000510658	0.000294806
4.725	0.000168418	0.000168414	0.000168418	0.000168414	0.000168418	0.000168414
4.775	0.000166654	0.00016665	0	0	0.000166654	0.00016665
4.825	0.000164927	0.000164923	0.000329855	0.000233231	0	0
4.875	0.000326472	0.000230839	0.000163236	0.000163232	0	0
4.925	0.000323157	0.000228495	0	0	0	0
4.975	0	0	0.000319909	0.000226199	0.000479864	0.000277029

