/storage/brno12-cerit/home/poledto1/hydro/hybrid/sampler.out/lhc2760-40-50-deuteron/	2	211
0.32	0.0283265	3.41144e-05	19.5753	35.4458
0.56	0.0675729	4.33615e-05	33.9359	9.34572
0.8	0.104703	4.44633e-05	31.3704	10.9614
1.04	0.137647	6.98468e-05	-9.88169	3.57
1.28	0.16646	9.04788e-05	-3.02704	2.18447
1.52	0.191843	0.000100882	-5.03336	3.52496
1.76	0.213345	0.000149295	-0.399803	0.0388276
2	0.23111	0.000159014	-0.135468	0.00588124
2.24	0.247204	0.000571309	-0.0778998	0.0142346
2.48	0.260573	0.000264345	22.3808	0.135059
2.72	0.271381	0.000686791	0.0460346	0.0101414
2.96	0.279935	0.00089676	0.0309739	1.84577
3.2	0.287601	0.00108964	0.0255683	0.00574312
3.44	0.295933	0.00132124	0.0199986	0.00352707
3.68	0.303679	0.00319087	0.0665479	0.0175261
3.92	0.310664	0.00362076	0.0575765	0.046819
4.16	0.313399	0.00558663	1.87909	0.0168339
4.4	0.313337	0.0053627	-0.112781	0.035616
4.64	0.312446	0.00902996	-0.0684509	0.00611133
4.88	0.323126	0.013076	0.0151116	0.0143169

