/storage/brno12-cerit/home/poledto1/hydro/hybrid/sampler.out/lhc2760-30-40-deuteron/	2	211
0.32	0.0265007	2.49658e-05	-126.579	2.69585
0.56	0.0637904	2.76504e-05	5.94784	3.70432
0.8	0.0993122	2.47258e-05	11.9787	4.59423
1.04	0.130989	5.79709e-05	-19.5119	13.7507
1.28	0.159028	8.5596e-05	3.49492	0.664068
1.52	0.183502	8.69922e-05	-1.09888	0.950143
1.76	0.204832	0.000124953	-0.110925	0.0116782
2	0.223256	0.000149723	-0.095103	0.109563
2.24	0.239418	0.000257503	-0.108575	0.0566676
2.48	0.252498	0.00049635	0.158922	0.0922038
2.72	0.263271	0.000676322	0.0468505	0.0499619
2.96	0.272441	0.000613755	-0.0876304	0.0434447
3.2	0.282097	0.000895849	0.0265057	0.0221529
3.44	0.288292	0.00124521	0.073954	0.00215994
3.68	0.297988	0.00126188	0.0268267	0.00298107
3.92	0.303693	0.00149629	0.0509761	0.00624394
4.16	0.309326	0.00217858	0.00599434	0.0204074
4.4	0.31223	0.00447348	-0.00786203	0.00245461
4.64	0.308896	0.00508866	0.00890994	0.0163568
4.88	0.300523	0.00600046	-0.00834239	0.00476928

