/storage/brno12-cerit/home/poledto1/hydro/hybrid/sampler.out/lhc2760-10-20-deuteron/	2	211
0.32	0.0187135	1.43776e-05	-nan	-nan
0.56	0.0454649	2.53198e-05	-nan	-nan
0.8	0.0707157	1.68702e-05	-nan	-nan
1.04	0.0933309	5.13819e-05	-nan	-nan
1.28	0.113303	4.13886e-05	-nan	-nan
1.52	0.130911	8.55398e-05	-nan	-nan
1.76	0.146199	0.000101442	-nan	-nan
2	0.160193	0.000148514	-nan	-nan
2.24	0.171428	0.00016067	-nan	-nan
2.48	0.18178	0.000211604	-nan	-nan
2.72	0.191087	0.00030459	-nan	-nan
2.96	0.197831	0.000383179	-nan	-nan
3.2	0.205273	0.000561583	-nan	-nan
3.44	0.211258	0.000374786	-nan	-nan
3.68	0.215024	0.000831417	-nan	-nan
3.92	0.218672	0.00118532	-nan	-nan
4.16	0.22541	0.00131514	-nan	-nan
4.4	0.22567	0.00336021	-nan	-nan
4.64	0.233689	0.00453393	-nan	-nan
4.88	0.230667	0.00516724	-nan	-nan

